timestamp,action_type,item_id,cursor_time,source,user_answer,platform
1545744509639,enter,e7309,,sprint,,mobile
1545744512372,quit,e7309,,sprint,,mobile
1545744517166,enter,e4178,,sprint,,mobile
1545744525705,quit,e4178,,sprint,,mobile
1545744777433,enter,b730,,sprint,,mobile
1545744778955,play_audio,b730,0,sprint,,mobile
1545744795489,pause_audio,b730,16878,sprint,,mobile
1545744795821,respond,q730,,sprint,c,mobile
1545744798166,submit,b730,,sprint,,mobile
1545744798242,enter,e730,,sprint,,mobile
1545744805337,play_audio,b730,0,sprint,,mobile
1545744810758,pause_audio,b730,5402,sprint,,mobile
1545744813327,quit,e730,,sprint,,mobile
1545744813382,enter,b1379,,sprint,,mobile
1545744813944,play_audio,b1379,0,sprint,,mobile
1545744828971,pause_audio,b1379,15315,sprint,,mobile
1545744831531,respond,q1379,,sprint,c,mobile
1545744834147,submit,b1379,,sprint,,mobile
1545744834206,enter,e1379,,sprint,,mobile
1545744844856,quit,e1379,,sprint,,mobile
1545744844919,enter,b1172,,sprint,,mobile
1545744845418,play_audio,b1172,0,sprint,,mobile
1545744863412,pause_audio,b1172,18339,sprint,,mobile
1545744863787,respond,q1172,,sprint,c,mobile
1545744865750,submit,b1172,,sprint,,mobile
1545744865830,enter,e1172,,sprint,,mobile
1545744896752,quit,e1172,,sprint,,mobile
1545744896842,enter,b295,,sprint,,mobile
1545744897497,play_audio,b295,0,sprint,,mobile
1545744912846,pause_audio,b295,15516,sprint,,mobile
1545744914284,respond,q295,,sprint,c,mobile
1545744916522,submit,b295,,sprint,,mobile
1545744916585,enter,e295,,sprint,,mobile
1545744925156,quit,e295,,sprint,,mobile
1545744925213,enter,b205,,sprint,,mobile
1545744925798,play_audio,b205,0,sprint,,mobile
1545744942710,pause_audio,b205,17113,sprint,,mobile
1545744943194,respond,q205,,sprint,a,mobile
1545744945832,submit,b205,,sprint,,mobile
1545744945888,enter,e205,,sprint,,mobile
1545744951949,quit,e205,,sprint,,mobile
1545744951997,enter,b1188,,sprint,,mobile
1545744952353,play_audio,b1188,0,sprint,,mobile
1545744968887,pause_audio,b1188,16933,sprint,,mobile
1545744974340,respond,q1188,,sprint,c,mobile
1545744977064,submit,b1188,,sprint,,mobile
1545744977114,enter,e1188,,sprint,,mobile
1545744989370,quit,e1188,,sprint,,mobile
1545744989429,enter,b633,,sprint,,mobile
1545744989950,play_audio,b633,0,sprint,,mobile
1545745006250,pause_audio,b633,16640,sprint,,mobile
1545745006575,respond,q633,,sprint,c,mobile
1545745008746,submit,b633,,sprint,,mobile
1545745008792,enter,e633,,sprint,,mobile
1545745035125,quit,e633,,sprint,,mobile
1545745035187,enter,b8314,,sprint,,mobile
1545745035734,play_audio,b8314,0,sprint,,mobile
1545745054078,pause_audio,b8314,18685,sprint,,mobile
1545745054991,respond,q11261,,sprint,c,mobile
1545745056997,submit,b8314,,sprint,,mobile
1545745057051,enter,e8314,,sprint,,mobile
1545745080421,quit,e8314,,sprint,,mobile
1545745080477,enter,b474,,sprint,,mobile
1545745081159,play_audio,b474,0,sprint,,mobile
1545745100124,pause_audio,b474,19253,sprint,,mobile
1545745101838,respond,q474,,sprint,b,mobile
1545745103934,submit,b474,,sprint,,mobile
1545745104003,enter,e474,,sprint,,mobile
1545745115909,play_audio,b474,0,sprint,,mobile
1545745132708,pause_audio,b474,16693,sprint,,mobile
1545745137059,quit,e474,,sprint,,mobile
1545745137120,enter,b997,,sprint,,mobile
1545745137656,play_audio,b997,0,sprint,,mobile
1545745153917,respond,q997,,sprint,a,mobile
1545745155421,pause_audio,b997,18058,sprint,,mobile
1545745157594,submit,b997,,sprint,,mobile
1545745157651,enter,e997,,sprint,,mobile
1545745180260,quit,e997,,sprint,,mobile
1545838656182,enter,b4591,,sprint,,mobile
1545838672152,respond,q6059,,sprint,d,mobile
1545838674992,submit,b4591,,sprint,,mobile
1545838675034,enter,e4591,,sprint,,mobile
1545838683650,quit,e4591,,sprint,,mobile
1545838683700,enter,b2224,,sprint,,mobile
1545838706112,respond,q3692,,sprint,c,mobile
1545838708634,submit,b2224,,sprint,,mobile
1545838708687,enter,e2224,,sprint,,mobile
1545838726976,quit,e2224,,sprint,,mobile
1545838727037,enter,b3937,,sprint,,mobile
1545838737302,respond,q5405,,sprint,d,mobile
1545838739826,submit,b3937,,sprint,,mobile
1545838739896,enter,e3937,,sprint,,mobile
1545838782675,quit,e3937,,sprint,,mobile
1545838782745,enter,b7511,,sprint,,mobile
1545838800440,respond,q10160,,sprint,d,mobile
1545838802589,submit,b7511,,sprint,,mobile
1545838802635,enter,e7511,,sprint,,mobile
1545838820561,quit,e7511,,sprint,,mobile
1545838820628,enter,b3091,,sprint,,mobile
1545838849919,respond,q4559,,sprint,d,mobile
1545838855666,submit,b3091,,sprint,,mobile
1545838855711,enter,e3091,,sprint,,mobile
1545838926169,quit,e3091,,sprint,,mobile
1545838926228,enter,b4139,,sprint,,mobile
1545838936398,respond,q5607,,sprint,b,mobile
1545838940191,submit,b4139,,sprint,,mobile
1545838940248,enter,e4139,,sprint,,mobile
1545838979600,quit,e4139,,sprint,,mobile
1545838979663,enter,b4614,,sprint,,mobile
1545839003366,respond,q6082,,sprint,b,mobile
1545839007391,submit,b4614,,sprint,,mobile
1545839007445,enter,e4614,,sprint,,mobile
1545839018505,quit,e4614,,sprint,,mobile
1545839018565,enter,b7557,,sprint,,mobile
1545839041285,respond,q10206,,sprint,c,mobile
1545839043426,submit,b7557,,sprint,,mobile
1545839043476,enter,e7557,,sprint,,mobile
1545839109427,quit,e7557,,sprint,,mobile
1545839109502,enter,b5079,,sprint,,mobile
1545839135896,respond,q6547,,sprint,d,mobile
1545839139388,submit,b5079,,sprint,,mobile
1545839139442,enter,e5079,,sprint,,mobile
1545839145060,quit,e5079,,sprint,,mobile
1545839145108,enter,b2619,,sprint,,mobile
1545839172578,respond,q4087,,sprint,b,mobile
1545839174336,erase_choice,q4087,,sprint,a,mobile
1545839174965,respond,q4087,,sprint,b,mobile
1545839180382,submit,b2619,,sprint,,mobile
1545839180440,enter,e2619,,sprint,,mobile
1545839198322,quit,e2619,,sprint,,mobile
1545839198381,enter,b3446,,sprint,,mobile
1545839219836,respond,q4914,,sprint,c,mobile
1545839228598,submit,b3446,,sprint,,mobile
1545839228642,enter,e3446,,sprint,,mobile
1545839235910,quit,e3446,,sprint,,mobile
1545839235979,enter,b6776,,sprint,,mobile
1545839258302,respond,q9425,,sprint,d,mobile
1545839260072,submit,b6776,,sprint,,mobile
1545839260116,enter,e6776,,sprint,,mobile
1545839264084,quit,e6776,,sprint,,mobile
1545839264144,enter,b3162,,sprint,,mobile
1545839269033,respond,q4630,,sprint,a,mobile
1545839271078,submit,b3162,,sprint,,mobile
1545839271128,enter,e3162,,sprint,,mobile
1545839275432,quit,e3162,,sprint,,mobile
1545839275492,enter,b4265,,sprint,,mobile
1545839290196,respond,q5733,,sprint,a,mobile
1545839298758,respond,q5733,,sprint,c,mobile
1545839299874,respond,q5733,,sprint,d,mobile
1545839300769,respond,q5733,,sprint,a,mobile
1545839302720,submit,b4265,,sprint,,mobile
1545839302778,enter,e4265,,sprint,,mobile
1545839327235,quit,e4265,,sprint,,mobile
1545839327293,enter,b3755,,sprint,,mobile
1545839336521,respond,q5223,,sprint,a,mobile
1545839338818,submit,b3755,,sprint,,mobile
1545839338876,enter,e3755,,sprint,,mobile
1545839352017,quit,e3755,,sprint,,mobile
1545839352075,enter,b6066,,sprint,,mobile
1545839358188,respond,q8715,,sprint,b,mobile
1545839358811,respond,q8715,,sprint,c,mobile
1545839359139,respond,q8715,,sprint,d,mobile
1545839367120,respond,q8715,,sprint,b,mobile
1545839370433,submit,b6066,,sprint,,mobile
1545839370486,enter,e6066,,sprint,,mobile
1545839379094,quit,e6066,,sprint,,mobile
1545839389322,enter,e2619,,sprint,,mobile
1545839396210,quit,e2619,,sprint,,mobile
1545839400644,enter,e4139,,sprint,,mobile
1545839405815,quit,e4139,,sprint,,mobile
1545839408120,enter,e3091,,sprint,,mobile
1545839411161,quit,e3091,,sprint,,mobile
1545839413658,enter,e7511,,sprint,,mobile
1545839418028,quit,e7511,,sprint,,mobile
1545839419740,enter,e7511,,sprint,,mobile
1545839430187,quit,e7511,,sprint,,mobile
1545839433746,enter,e2224,,sprint,,mobile
1545839455942,quit,e2224,,sprint,,mobile
1545839479589,enter,b166,,sprint,,mobile
1545839480639,play_audio,b166,0,sprint,,mobile
1545839498247,respond,q166,,sprint,c,mobile
1545839502621,pause_audio,b166,23011,sprint,,mobile
1545839504237,submit,b166,,sprint,,mobile
1545839504310,enter,e166,,sprint,,mobile
1545839510851,quit,e166,,sprint,,mobile
1545839510901,enter,b111,,sprint,,mobile
1545839511246,play_audio,b111,0,sprint,,mobile
1545839532961,respond,q111,,sprint,a,mobile
1545839533369,pause_audio,b111,23059,sprint,,mobile
1545839535125,submit,b111,,sprint,,mobile
1545839535183,enter,e111,,sprint,,mobile
1545839538905,quit,e111,,sprint,,mobile
1545839538960,enter,b5528,,sprint,,mobile
1545839539363,play_audio,b5528,0,sprint,,mobile
1545839561832,pause_audio,b5528,23298,sprint,,mobile
1545839562204,respond,q8057,,sprint,c,mobile
1545839564394,submit,b5528,,sprint,,mobile
1545839564436,enter,e5528,,sprint,,mobile
1545839573310,quit,e5528,,sprint,,mobile
1545839573365,enter,b8083,,sprint,,mobile
1545839573910,play_audio,b8083,0,sprint,,mobile
1545839591721,respond,q11030,,sprint,c,mobile
1545839592124,pause_audio,b8083,19209,sprint,,mobile
1545839593735,submit,b8083,,sprint,,mobile
1545839593788,enter,e8083,,sprint,,mobile
1545839597267,quit,e8083,,sprint,,mobile
1545839597323,enter,b5567,,sprint,,mobile
1545839597724,play_audio,b5567,0,sprint,,mobile
1545839611260,respond,q8096,,sprint,a,mobile
1545839615699,erase_choice,q8096,,sprint,c,mobile
1545839616135,erase_choice,q8096,,sprint,b,mobile
1545839619952,respond,q8096,,sprint,a,mobile
1545839620384,pause_audio,b5567,23489,sprint,,mobile
1545839622262,submit,b5567,,sprint,,mobile
1545839622328,enter,e5567,,sprint,,mobile
1545839633251,quit,e5567,,sprint,,mobile
1545849172342,enter,b2558,,sprint,,mobile
1545849202016,respond,q4026,,sprint,c,mobile
1545849204433,submit,b2558,,sprint,,mobile
1545849204487,enter,e2558,,sprint,,mobile
1545849222277,quit,e2558,,sprint,,mobile
1545849222333,enter,b3243,,sprint,,mobile
1545849245097,erase_choice,q4711,,sprint,a,mobile
1545849246756,respond,q4711,,sprint,a,mobile
1545849248640,submit,b3243,,sprint,,mobile
1545849248683,enter,e3243,,sprint,,mobile
1545849255646,quit,e3243,,sprint,,mobile
1545849255699,enter,b3593,,sprint,,mobile
1545849270028,respond,q5061,,sprint,d,mobile
1545849272924,submit,b3593,,sprint,,mobile
1545849272977,enter,e3593,,sprint,,mobile
1545849300533,quit,e3593,,sprint,,mobile
1545849300617,enter,b5894,,sprint,,mobile
1545849315556,respond,q8543,,sprint,b,mobile
1545849318252,submit,b5894,,sprint,,mobile
1545849318326,enter,e5894,,sprint,,mobile
1545849325892,quit,e5894,,sprint,,mobile
1545849325946,enter,b3154,,sprint,,mobile
1545849331695,respond,q4622,,sprint,a,mobile
1545849334548,submit,b3154,,sprint,,mobile
1545849334596,enter,e3154,,sprint,,mobile
1545849346912,quit,e3154,,sprint,,mobile
1545849355474,enter,b3925,,sprint,,mobile
1545849363735,respond,q5393,,sprint,d,mobile
1545849366562,submit,b3925,,sprint,,mobile
1545849366612,enter,e3925,,sprint,,mobile
1545849371339,quit,e3925,,sprint,,mobile
1545849371392,enter,b6942,,sprint,,mobile
1545849377875,respond,q9591,,sprint,a,mobile
1545849380727,submit,b6942,,sprint,,mobile
1545849380778,enter,e6942,,sprint,,mobile
1545849387414,quit,e6942,,sprint,,mobile
1545849387458,enter,b7564,,sprint,,mobile
1545849405628,respond,q10213,,sprint,d,mobile
1545849407586,submit,b7564,,sprint,,mobile
1545849407651,enter,e7564,,sprint,,mobile
1545849435236,quit,e7564,,sprint,,mobile
1545849435302,enter,b3067,,sprint,,mobile
1545849458112,respond,q4535,,sprint,a,mobile
1545849459100,respond,q4535,,sprint,d,mobile
1545849459606,respond,q4535,,sprint,c,mobile
1545849462621,submit,b3067,,sprint,,mobile
1545849462681,enter,e3067,,sprint,,mobile
1545849466982,quit,e3067,,sprint,,mobile
1545849467050,enter,b2722,,sprint,,mobile
1545849493162,respond,q4190,,sprint,a,mobile
1545849495124,submit,b2722,,sprint,,mobile
1545849495177,enter,e2722,,sprint,,mobile
1545849499456,quit,e2722,,sprint,,mobile
1545849499515,enter,b3860,,sprint,,mobile
1545849509660,respond,q5328,,sprint,a,mobile
1545849512012,submit,b3860,,sprint,,mobile
1545849512077,enter,e3860,,sprint,,mobile
1545849522296,quit,e3860,,sprint,,mobile
1545849522349,enter,b6848,,sprint,,mobile
1545849530313,respond,q9497,,sprint,b,mobile
1545849533877,submit,b6848,,sprint,,mobile
1545849533926,enter,e6848,,sprint,,mobile
1545849538572,quit,e6848,,sprint,,mobile
1545849538614,enter,b4317,,sprint,,mobile
1545849559590,respond,q5785,,sprint,b,mobile
1545849563748,submit,b4317,,sprint,,mobile
1545849563817,enter,e4317,,sprint,,mobile
1545849569085,quit,e4317,,sprint,,mobile
1545849569154,enter,b6929,,sprint,,mobile
1545849585439,respond,q9578,,sprint,c,mobile
1545849590294,submit,b6929,,sprint,,mobile
1545849590359,enter,e6929,,sprint,,mobile
1545849607608,quit,e6929,,sprint,,mobile
1545849632985,enter,e6942,,my_note,,mobile
1545849637982,quit,e6942,,my_note,,mobile
1545849643133,enter,e6929,,my_note,,mobile
1545849681617,quit,e6929,,my_note,,mobile
1545849687524,enter,b633,,review_quiz,,mobile
1545849688530,play_audio,b633,0,review_quiz,,mobile
1545849690353,pause_audio,b633,2487,review_quiz,,mobile
1545849690354,submit,b633,,review_quiz,,mobile
1545849703779,enter,b3003,,sprint,,mobile
1545849719462,respond,q4471,,sprint,d,mobile
1545849721352,submit,b3003,,sprint,,mobile
1545849721419,enter,e3003,,sprint,,mobile
1545849725844,quit,e3003,,sprint,,mobile
1545849725896,enter,b7025,,sprint,,mobile
1545849739202,respond,q9674,,sprint,c,mobile
1545849741352,submit,b7025,,sprint,,mobile
1545849741406,enter,e7025,,sprint,,mobile
1545849792113,quit,e7025,,sprint,,mobile
1545849792166,enter,b3516,,sprint,,mobile
1545849807088,respond,q4984,,sprint,c,mobile
1545849810510,submit,b3516,,sprint,,mobile
1545849810558,enter,e3516,,sprint,,mobile
1545849815277,quit,e3516,,sprint,,mobile
1545849815323,enter,b3862,,sprint,,mobile
1545849832113,respond,q5330,,sprint,d,mobile
1545849833960,submit,b3862,,sprint,,mobile
1545849834006,enter,e3862,,sprint,,mobile
1545849869674,quit,e3862,,sprint,,mobile
1545849869737,enter,b2708,,sprint,,mobile
1545849873040,respond,q4176,,sprint,c,mobile
1545849873773,respond,q4176,,sprint,d,mobile
1545849876233,submit,b2708,,sprint,,mobile
1545849876290,enter,e2708,,sprint,,mobile
1545849891040,quit,e2708,,sprint,,mobile
1545849891103,enter,b6241,,sprint,,mobile
1545849912627,respond,q8890,,sprint,d,mobile
1545849916992,submit,b6241,,sprint,,mobile
1545849917064,enter,e6241,,sprint,,mobile
1545849935289,quit,e6241,,sprint,,mobile
1545849935348,enter,b2322,,sprint,,mobile
1545849954413,respond,q3790,,sprint,c,mobile
1545849957002,submit,b2322,,sprint,,mobile
1545849957058,enter,e2322,,sprint,,mobile
1545849965168,quit,e2322,,sprint,,mobile
1545849965241,enter,b4717,,sprint,,mobile
1545849978869,respond,q6185,,sprint,a,mobile
1545849980102,respond,q6185,,sprint,d,mobile
1545849981347,respond,q6185,,sprint,a,mobile
1545849984127,submit,b4717,,sprint,,mobile
1545849984183,enter,e4717,,sprint,,mobile
1545850036029,quit,e4717,,sprint,,mobile
1545850036095,enter,b3780,,sprint,,mobile
1545850044333,respond,q5248,,sprint,d,mobile
1545850046458,submit,b3780,,sprint,,mobile
1545850046510,enter,e3780,,sprint,,mobile
1545850075046,quit,e3780,,sprint,,mobile
1545850075103,enter,b6345,,sprint,,mobile
1545850098682,respond,q8994,,sprint,c,mobile
1545850101278,respond,q8994,,sprint,b,mobile
1545850103291,submit,b6345,,sprint,,mobile
1545850103348,enter,e6345,,sprint,,mobile
1545850110987,quit,e6345,,sprint,,mobile
1545850111037,enter,b3868,,sprint,,mobile
1545850116292,respond,q5336,,sprint,b,mobile
1545850121381,submit,b3868,,sprint,,mobile
1545850121426,enter,e3868,,sprint,,mobile
1545850125425,quit,e3868,,sprint,,mobile
1545850125479,enter,b2785,,sprint,,mobile
1545850145218,respond,q4253,,sprint,d,mobile
1545850147959,submit,b2785,,sprint,,mobile
1545850148006,enter,e2785,,sprint,,mobile
1545850157466,quit,e2785,,sprint,,mobile
1545850171007,enter,e2785,,sprint,,mobile
1545850186035,quit,e2785,,sprint,,mobile
1545850212301,enter,b4386,,sprint,,mobile
1545850220117,respond,q5854,,sprint,a,mobile
1545850222251,submit,b4386,,sprint,,mobile
1545850222301,enter,e4386,,sprint,,mobile
1545850284143,quit,e4386,,sprint,,mobile
1545850284217,enter,b6087,,sprint,,mobile
1545850292948,respond,q8736,,sprint,a,mobile
1545850295205,submit,b6087,,sprint,,mobile
1545850295276,enter,e6087,,sprint,,mobile
1545850303403,quit,e6087,,sprint,,mobile
1545850303457,enter,b3579,,sprint,,mobile
1545850334798,respond,q5047,,sprint,b,mobile
1545850336828,submit,b3579,,sprint,,mobile
1545850336897,enter,e3579,,sprint,,mobile
1545850356914,quit,e3579,,sprint,,mobile
1545850356972,enter,b4180,,sprint,,mobile
1545850361520,respond,q5648,,sprint,b,mobile
1545850366523,submit,b4180,,sprint,,mobile
1545850366560,enter,e4180,,sprint,,mobile
1545850396701,quit,e4180,,sprint,,mobile
1545850396756,enter,b3251,,sprint,,mobile
1545850400519,respond,q4719,,sprint,b,mobile
1545850402419,submit,b3251,,sprint,,mobile
1545850402464,enter,e3251,,sprint,,mobile
1545850406226,quit,e3251,,sprint,,mobile
1545850406277,enter,b6828,,sprint,,mobile
1545850425198,respond,q9477,,sprint,b,mobile
1545850427067,submit,b6828,,sprint,,mobile
1545850427131,enter,e6828,,sprint,,mobile
1545850463133,quit,e6828,,sprint,,mobile
1545850463186,enter,b3594,,sprint,,mobile
1545850476490,respond,q5062,,sprint,b,mobile
1545850479125,submit,b3594,,sprint,,mobile
1545850479188,enter,e3594,,sprint,,mobile
1545850509730,quit,e3594,,sprint,,mobile
1545850509775,enter,b4209,,sprint,,mobile
1545850533686,respond,q5677,,sprint,c,mobile
1545850536477,submit,b4209,,sprint,,mobile
1545850536525,enter,e4209,,sprint,,mobile
1545850558160,quit,e4209,,sprint,,mobile
1545850558215,enter,b3010,,sprint,,mobile
1545850563430,respond,q4478,,sprint,b,mobile
1545850566432,submit,b3010,,sprint,,mobile
1545850566484,enter,e3010,,sprint,,mobile
1545850593801,quit,e3010,,sprint,,mobile
1545850593858,enter,b7180,,sprint,,mobile
1545850619378,respond,q9829,,sprint,c,mobile
1545850622185,submit,b7180,,sprint,,mobile
1545850622244,enter,e7180,,sprint,,mobile
1545850638273,quit,e7180,,sprint,,mobile
1545850638323,enter,b3598,,sprint,,mobile
1545850656424,respond,q5066,,sprint,b,mobile
1545850661704,submit,b3598,,sprint,,mobile
1545850661777,enter,e3598,,sprint,,mobile
1545850690536,quit,e3598,,sprint,,mobile
1545850690581,enter,b5147,,sprint,,mobile
1545850704853,respond,q6741,,sprint,b,mobile
1545850706865,submit,b5147,,sprint,,mobile
1545850706911,enter,e5147,,sprint,,mobile
1545850710843,quit,e5147,,sprint,,mobile
1545850710921,enter,b4554,,sprint,,mobile
1545850721474,respond,q6022,,sprint,b,mobile
1545850723479,submit,b4554,,sprint,,mobile
1545850723532,enter,e4554,,sprint,,mobile
1545850727643,quit,e4554,,sprint,,mobile
1545850727701,enter,b6132,,sprint,,mobile
1545850749345,respond,q8781,,sprint,a,mobile
1545850751544,submit,b6132,,sprint,,mobile
1545850751612,enter,e6132,,sprint,,mobile
1545850782729,quit,e6132,,sprint,,mobile
1545850782782,enter,b2306,,sprint,,mobile
1545850798414,respond,q3774,,sprint,d,mobile
1545850800977,submit,b2306,,sprint,,mobile
1545850801038,enter,e2306,,sprint,,mobile
1545850820530,quit,e2306,,sprint,,mobile
1545850840864,enter,b4274,,sprint,,mobile
1545850860191,respond,q5742,,sprint,b,mobile
1545850863719,respond,q5742,,sprint,d,mobile
1545850866251,respond,q5742,,sprint,b,mobile
1545850868508,submit,b4274,,sprint,,mobile
1545850868550,enter,e4274,,sprint,,mobile
1545850872736,quit,e4274,,sprint,,mobile
1545850872782,enter,b3794,,sprint,,mobile
1545850904109,respond,q5262,,sprint,c,mobile
1545850906569,submit,b3794,,sprint,,mobile
1545850906625,enter,e3794,,sprint,,mobile
1545850979454,quit,e3794,,sprint,,mobile
1545850979524,enter,b6754,,sprint,,mobile
1545850985535,respond,q9403,,sprint,b,mobile
1545850987267,respond,q9403,,sprint,d,mobile
1545850996797,respond,q9403,,sprint,b,mobile
1545850999155,submit,b6754,,sprint,,mobile
1545850999211,enter,e6754,,sprint,,mobile
1545851003517,quit,e6754,,sprint,,mobile
1545851003572,enter,b2615,,sprint,,mobile
1545851032498,respond,q4083,,sprint,d,mobile
1545851034691,submit,b2615,,sprint,,mobile
1545851034745,enter,e2615,,sprint,,mobile
1545851052071,quit,e2615,,sprint,,mobile
1545851052133,enter,b3592,,sprint,,mobile
1545851066796,respond,q5060,,sprint,d,mobile
1545851072529,submit,b3592,,sprint,,mobile
1545851072575,enter,e3592,,sprint,,mobile
1545851084724,quit,e3592,,sprint,,mobile
1545851084781,enter,b4214,,sprint,,mobile
1545851111485,respond,q5682,,sprint,d,mobile
1545851113418,submit,b4214,,sprint,,mobile
1545851113509,enter,e4214,,sprint,,mobile
1545851129788,quit,e4214,,sprint,,mobile
1545851129843,enter,b7243,,sprint,,mobile
1545851144570,respond,q9892,,sprint,a,mobile
1545851147485,submit,b7243,,sprint,,mobile
1545851147533,enter,e7243,,sprint,,mobile
1545851152506,quit,e7243,,sprint,,mobile
1545851152557,enter,b2734,,sprint,,mobile
1545851159625,respond,q4202,,sprint,b,mobile
1545851161885,submit,b2734,,sprint,,mobile
1545851161932,enter,e2734,,sprint,,mobile
1545851175794,quit,e2734,,sprint,,mobile
1545874243777,enter,b4861,,sprint,,mobile
1545874272347,respond,q6329,,sprint,c,mobile
1545874275094,submit,b4861,,sprint,,mobile
1545874275147,enter,e4861,,sprint,,mobile
1545874288462,quit,e4861,,sprint,,mobile
1545874288530,enter,b2441,,sprint,,mobile
1545874300765,respond,q3909,,sprint,a,mobile
1545874303143,submit,b2441,,sprint,,mobile
1545874303205,enter,e2441,,sprint,,mobile
